id,first_name,last_name,full_name,league
,Reggie,Jones,Reggie Jones,NFL
,Thomas,Jones,Thomas Jones,NFL
,Lamont,Jordan,Lamont Jordan,NFL
,Ndukwe,Kalu,Ndukwe Kalu,NFL
,Rob,Kelly,Rob Kelly,NFL
,Cortez,Kennedy,Cortez Kennedy,NFL
,Santana,Moss,Santana Moss,NFL
,Winston,Moss,Winston Moss,NFL
,Eric,Moulds,Eric Moulds,NFL
,Muhsin,Muhammad,Muhsin Muhammad,NFL
,Mustafah,Muhammad,Mustafah Muhammad,NFL
,Frank,Murphy,Frank Murphy,NFL
,Eddie,Murray,Eddie Murray,NFL
,Adrian,Murrell,Adrian Murrell,NFL
,Bobby,Myers,Bobby Myers,NFL
,Greg,Myers,Greg Myers,NFL
,Deshone,Myles,Deshone Myles,NFL
,Marcus,Nash,Marcus Nash,NFL
,Lorenzo,Neal,Lorenzo Neal,NFL
,Joe,Nedney,Joe Nedney,NFL
,Anthony,Newman,Anthony Newman,NFL
,Keith,Newman,Keith Newman,NFL
,Craig,Newsome,Craig Newsome,NFL
,Dat,Nguyen,Dat Nguyen,NFL
,Hardy,Nickerson,Hardy Nickerson,NFL
,Dennis,Northcutt,Dennis Northcutt,NFL
,Gabe,Northern,Gabe Northern,NFL
,Ken,Norton,Ken Norton,NFL
,David,Nugent,David Nugent,NFL
,Neil,O'Donnell,Neil O'Donnell,NFL
,Deltha,O'Neal,Deltha O'Neal,NFL
,Leslie,O'Neal,Leslie O'Neal,NFL
,Eric,Ogbogu,Eric Ogbogu,NFL
,Jeff,Ogden,Jeff Ogden,NFL
,Winslow,Oliver,Winslow Oliver,NFL
,Erik,Olson,Erik Olson,NFL
,Ryan,Olson,Ryan Olson,NFL
,Brad,Ottis,Brad Ottis,NFL
,Rich,Owens,Rich Owens,NFL
,Terrell,Owens,Terrell Owens,NFL
,Troy,Aikman,Troy Aikman,NFL
,Eric,Brown,Eric Brown,NFL
,Reggie,Brown,Reggie Brown,NFL
,Howard,Cross,Howard Cross,NFL
22733.0,Jason,Garrett,Jason Garrett,NFL
,Chris,Jacke,Chris Jacke,NFL
,Kenny,Bynum,Kenny Bynum,NFL
,Tony,Martin,Tony Martin,NFL
,Leonardo,Carson,Leonardo Carson,NFL
,Eric,Metcalf,Eric Metcalf,NFL
,Rodney,Peete,Rodney Peete,NFL
,Byron,Chamberlain,Byron Chamberlain,NFL
,Andre,Rison,Andre Rison,NFL
,Barry,Sanders,Barry Sanders,NFL
589.0,Deion,Sanders,Deion Sanders,NFL
,Corey,Chavous,Corey Chavous,NFL
,Pete,Stoyanovich,Pete Stoyanovich,NFL
,Billy,joe Tolliver,Billy joe Tolliver,NFL
,Floyd,Turner,Floyd Turner,NFL
,Wesley,Walls,Wesley Walls,NFL
,Trace,Armstrong,Trace Armstrong,NFL
,Steve,Atwater,Steve Atwater,NFL
,J.B.,Brown,J.B. Brown,NFL
,John,Copeland,John Copeland,NFL
,Ray,Crockett,Ray Crockett,NFL
7573.0,Eric,Hill,Eric Hill,NFL
,Casey,Crawford,Casey Crawford,NFL
,Greg,Jackson,Greg Jackson,NFL
,Ray,Crockett,Ray Crockett,NFL
,Carnell,Lake,Carnell Lake,NFL
,Wayne,Martin,Wayne Martin,NFL
,Kirby,Dar Dar,Kirby Dar Dar,NFL
,Stevon,Moore,Stevon Moore,NFL
,Al,Del Greco,Al Del Greco,NFL
,Chris,Doleman,Chris Doleman,NFL
,Richard,Harvey,Richard Harvey,NFL
,Ron,Dugans,Ron Dugans,NFL
,Jermaine,Fazande,Jermaine Fazande,NFL
1042.0,Chris,Mohr,Chris Mohr,NFL
,Louie,Aguiar,Louie Aguiar,NFL
,Thomas,Hamner,Thomas Hamner,NFL
,Mike,Barber,Mike Barber,NFL
,Matt,LaBounty,Matt LaBounty,NFL
,Kareem,Larrimore,Kareem Larrimore,NFL
,Ty,Law,Ty Law,NFL
,Leon,Lett,Leon Lett,NFL
,Todd,Lyght,Todd Lyght,NFL
,Ken,Oxendine,Ken Oxendine,NFL
,Green,Bay Packers,Green Bay Packers,NFL
,Green,Bay Packers,Green Bay Packers,NFL
,David,Palmer,David Palmer,NFL
,Carolina,Panthers,Carolina Panthers,NFL
,Carolina,Panthers,Carolina Panthers,NFL
,De'Mond,Parker,De'Mond Parker,NFL
,Jeremiah,Parker,Jeremiah Parker,NFL
,Bernie,Parmalee,Bernie Parmalee,NFL
28306.0,John,Parrella,John Parrella,NFL
,Tony,Parrish,Tony Parrish,NFL
,Patrick,Pass,Patrick Pass,NFL
,Jerome,Pathon,Jerome Pathon,NFL
,New,England Patriots,New England Patriots,NFL
,New,England Patriots,New England Patriots,NFL
,David,Patten,David Patten,NFL
,Marvcus,Patton,Marvcus Patton,NFL
,Jeff,Paulk,Jeff Paulk,NFL
,Bryce,Paup,Bryce Paup,NFL
,Seth,Payne,Seth Payne,NFL
,Doug,Pederson,Doug Pederson,NFL
,Brian,Blades,Brian Blades,NFL
7655.0,Tim,Brown,Tim Brown,NFL
,Gary,Brown,Gary Brown,NFL
,Chris,Chandler,Chris Chandler,NFL
,Tim,Brown,Tim Brown,NFL
,Quinn,Early,Quinn Early,NFL
,Marc,Bulger,Marc Bulger,NFL
,Jeff,Burris,Jeff Burris,NFL
,Brian,Kinchen,Brian Kinchen,NFL
25982.0,Andre,Carter,Andre Carter,NFL
,Mark,Rypien,Mark Rypien,NFL
,Thurman,Thomas,Thurman Thomas,NFL
7580.0,Kansas,City Chiefs,Kansas City Chiefs,NFL
,Kansas,City Chiefs,Kansas City Chiefs,NFL
541.0,Tom,Tupa,Tom Tupa,NFL
,Eric,Allen,Eric Allen,NFL
,Anthony,Newman,Anthony Newman,NFL
,Ken,Norton,Ken Norton,NFL
,Bill,Romanowski,Bill Romanowski,NFL
,Neil,Smith,Neil Smith,NFL
,Chris,Spielman,Chris Spielman,NFL
,Fred,Strickland,Fred Strickland,NFL
,James,Dearth,James Dearth,NFL
,James,Hasty,James Hasty,NFL
,Ron,Dixon,Ron Dixon,NFL
,Troy,Drayton,Troy Drayton,NFL
,Chad,Hennings,Chad Hennings,NFL
,Jim,Druckenmiller,Jim Druckenmiller,NFL
,Deon,Dyer,Deon Dyer,NFL
,Jeff,Feagles,Jeff Feagles,NFL
,Jeff,Garcia,Jeff Garcia,NFL
,Darrell,Jackson,Darrell Jackson,NFL
,Henry,Jones,Henry Jones,NFL
,Charles,Jordan,Charles Jordan,NFL
,Tremain,Mack,Tremain Mack,NFL
,Kris,Mangum,Kris Mangum,NFL
,Tee,Martin,Tee Martin,NFL
,Derrick,Mason,Derrick Mason,NFL
,Rico,Mcdonald,Rico Mcdonald,NFL
,Steve,Beuerlein,Steve Beuerlein,NFL
,Mark,Carrier,Mark Carrier,NFL
,Cris,Carter,Cris Carter,NFL
,Greg,Davis,Greg Davis,NFL
,Rich,Gannon,Rich Gannon,NFL
20545.0,Jim,Harbaugh,Jim Harbaugh,NFL
,John,Burrough,John Burrough,NFL
,Jeff,Jaeger,Jeff Jaeger,NFL
,Lew,Bush,Lew Bush,NFL
,Keion,Carpenter,Keion Carpenter,NFL
,Chris,Miller,Chris Miller,NFL
,Ki-Jana,Carter,Ki-Jana Carter,NFL
70.0,Vinny,Testaverde,Vinny Testaverde,NFL
,Rod,Woodson,Rod Woodson,NFL
,Cornelius,Bennett,Cornelius Bennett,NFL
,Greg,Lloyd,Greg Lloyd,NFL
,Tim,McDonald,Tim McDonald,NFL
,Hardy,Nickerson,Hardy Nickerson,NFL
,James,Darling,James Darling,NFL
,Henry,Thomas,Henry Thomas,NFL
,Koy,Detmer,Koy Detmer,NFL
,Tyrone,Braxton,Tyrone Braxton,NFL
,Tim,Dwight,Tim Dwight,NFL
,Conrad,Hamilton,Conrad Hamilton,NFL
28347.0,Bobby,Hamilton,Bobby Hamilton,NFL
,Joe,Hamilton,Joe Hamilton,NFL
,Casey,Hampton,Casey Hampton,NFL
,Jason,Hanson,Jason Hanson,NFL
,Byron,Hanspard,Byron Hanspard,NFL
,James,Jones,James Jones,NFL
,Kerry,Joseph,Kerry Joseph,NFL
,Keith,Lyle,Keith Lyle,NFL
,Peyton,Manning,Peyton Manning,NFL
,Steve,Martin,Steve Martin,NFL
,Wayne,Martin,Wayne Martin,NFL
,Kevin,Mathis,Kevin Mathis,NFL
,Derrick,Mayes,Derrick Mayes,NFL
,Bubby,Brister,Bubby Brister,NFL
,Tampa,Bay Buccaneers,Tampa Bay Buccaneers,NFL
,Derrick,Burgess,Derrick Burgess,NFL
27140.0,Devin,Bush,Devin Bush,NFL
,Isaac,Byrd,Isaac Byrd,NFL
,Lamar,Chapman,Lamar Chapman,NFL
,San,Diego Chargers,San Diego Chargers,NFL
,Webster,Slaughter,Webster Slaughter,NFL
,Charles,Haley,Charles Haley,NFL
,Pepper,Johnson,Pepper Johnson,NFL
,Brad,Daluiso,Brad Daluiso,NFL
,Clyde,Simmons,Clyde Simmons,NFL
,Sean,Dawkins,Sean Dawkins,NFL
27102.0,Ty,Detmer,Ty Detmer,NFL
,Na'il,Diggs,Na'il Diggs,NFL
,Kurt,Gouveia,Kurt Gouveia,NFL
,Leslie,O'Neal,Leslie O'Neal,NFL
,Tommy,Barnhardt,Tommy Barnhardt,NFL
,Merton,Hanks,Merton Hanks,NFL
,Chris,Jacke,Chris Jacke,NFL
,Robert,Jones,Robert Jones,NFL
,Stacey,Mack,Stacey Mack,NFL
,David,Macklin,David Macklin,NFL
,Mark,Maddox,Mark Maddox,NFL
,Mike,Mamula,Mike Mamula,NFL
,Olindo,Mare,Olindo Mare,NFL
,Steve,Bono,Steve Bono,NFL
26185.0,Cornell,Brown,Cornell Brown,NFL
,Randall,Cunningham,Randall Cunningham,NFL
,Cleveland,Browns,Cleveland Browns,NFL
,Correll,Buckhalter,Correll Buckhalter,NFL
,Lee,Johnson,Lee Johnson,NFL
,Shante,Carver,Shante Carver,NFL
,Andre,Reed,Andre Reed,NFL
126.0,Jerry,Rice,Jerry Rice,NFL
,Darrin,Chiaverini,Darrin Chiaverini,NFL
372.0,Kendrick,Clancy,Kendrick Clancy,NFL
,Quentin,Coryatt,Quentin Coryatt,NFL
,Chris,Doleman,Chris Doleman,NFL
,Bruce,Smith,Bruce Smith,NFL
,Warrick,Dunn,Warrick Dunn,NFL
443.0,Doug,Flutie,Doug Flutie,NFL
,Ty,Hallock,Ty Hallock,NFL
,Raghib,Ismail,Raghib Ismail,NFL
,John,Jurkovic,John Jurkovic,NFL
,Curtis,Martin,Curtis Martin,NFL
,Tony,Mccombs,Tony Mccombs,NFL
,Tony,Mccoy,Tony Mccoy,NFL
,Andy,Mccullough,Andy Mccullough,NFL
,Macey,Brooks,Macey Brooks,NFL
,Irving,Fryar,Irving Fryar,NFL
,Duane,Clemons,Duane Clemons,NFL
,Chris,Combs,Chris Combs,NFL
,James,Cotton,James Cotton,NFL
,Shockmain,Davis,Shockmain Davis,NFL
,Reggie,White,Reggie White,NFL
,Jerry,Drake,Jerry Drake,NFL
,John,Kidd,John Kidd,NFL
,Brian,Hansen,Brian Hansen,NFL
,John,Hall,John Hall,NFL
,Steve,Israel,Steve Israel,NFL
,Tebucky,Jones,Tebucky Jones,NFL
,Ken,Lucas,Ken Lucas,NFL
,Sam,Madison,Sam Madison,NFL
,Brock,Marion,Brock Marion,NFL
,Anthony,Marshall,Anthony Marshall,NFL
,Torrance,Marshall,Torrance Marshall,NFL
26584.0,Tony,Martin,Tony Martin,NFL
,Gilbert,Brown,Gilbert Brown,NFL
,Na,Brown,Na Brown,NFL
,Shawn,Bryson,Shawn Bryson,NFL
,Trey,Junkin,Trey Junkin,NFL
,Darrell,Green,Darrell Green,NFL
,Brad,Culpepper,Brad Culpepper,NFL
,Reggie,Roby,Reggie Roby,NFL
,Travis,Hall,Travis Hall,NFL
,Marcus,Jones,Marcus Jones,NFL
,Mike,A. Jones,Mike A. Jones,NFL
118.0,Morten,Andersen,Morten Andersen,NFL
,Gary,Anderson,Gary Anderson,NFL
,Aaron,Brooks,Aaron Brooks,NFL
,Mike,Horan,Mike Horan,NFL
,Keith,Hamilton,Keith Hamilton,NFL
,Phil,Hansen,Phil Hansen,NFL
,Randy,Jordan,Randy Jordan,NFL
,Derek,Loville,Derek Loville,NFL
,Rick,Lyle,Rick Lyle,NFL
,Dustin,Lyman,Dustin Lyman,NFL
,John,Lynch,John Lynch,NFL
,Luther,Broughton,Luther Broughton,NFL
,Wade,Wilson,Wade Wilson,NFL
,Henri,Crockett,Henri Crockett,NFL
,Brian,Hansen,Brian Hansen,NFL
,Mike,Jones,Mike Jones,NFL
,Anthony,Malbrough,Anthony Malbrough,NFL
,Eddie,Murray,Eddie Murray,NFL
,Joel,Makovicka,Joel Makovicka,NFL
,Norm,Hand,Norm Hand,NFL
,Marvin,Jones,Marvin Jones,NFL
,Dan,Marino,Dan Marino,NFL
,Cecil,Martin,Cecil Martin,NFL
,Lonnie,Marts,Lonnie Marts,NFL
,Shane,Matthews,Shane Matthews,NFL
,Jamie,Martin,Jamie Martin,NFL
,James,Allen,James Allen,NFL
,Terry,Allen,Terry Allen,NFL
,Will,Allen,Will Allen,NFL
,John,Allred,John Allred,NFL
,Mike,Alstott,Mike Alstott,NFL
,Ashley,Ambrose,Ashley Ambrose,NFL
,Jamal,Anderson,Jamal Anderson,NFL
,Mike,Anderson,Mike Anderson,NFL
,Rashard,Anderson,Rashard Anderson,NFL
,Richie,Anderson,Richie Anderson,NFL
,Reidel,Anthony,Reidel Anthony,NFL
,Justin,Armour,Justin Armour,NFL
,Jessie,Armstead,Jessie Armstead,NFL
,Trace,Armstrong,Trace Armstrong,NFL
,Jahine,Arnold,Jahine Arnold,NFL
,Lavar,Arrington,Lavar Arrington,NFL
,Jamie,Asher,Jamie Asher,NFL
,Obafemi,Ayanbadejo,Obafemi Ayanbadejo,NFL
,Jerry,Azumah,Jerry Azumah,NFL
,Champ,Bailey,Champ Bailey,NFL
,Karsten,Bailey,Karsten Bailey,NFL
,Robert,Bailey,Robert Bailey,NFL
,Robert,Baker,Robert Baker,NFL
,Jerry,Ball,Jerry Ball,NFL
,Mike,Barber,Mike Barber,NFL
,Ronde,Barber,Ronde Barber,NFL
,Shawn,Barber,Shawn Barber,NFL
,Tiki,Barber,Tiki Barber,NFL
,Bryan,Barker,Bryan Barker,NFL
,Tommy,Barnhardt,Tommy Barnhardt,NFL
,David,Barrett,David Barrett,NFL
,Michael,Barrow,Michael Barrow,NFL
,William,Bartee,William Bartee,NFL
,Brent,Bartholomew,Brent Bartholomew,NFL
,Eric,Barton,Eric Barton,NFL
,Mike,Bartrum,Mike Bartrum,NFL
,Mario,Bates,Mario Bates,NFL
,Michael,Bates,Michael Bates,NFL
,Marco,Battaglia,Marco Battaglia,NFL
,Fred,Baxter,Fred Baxter,NFL
,Gary,Baxter,Gary Baxter,NFL
,Robert,Bean,Robert Bean,NFL
2.0,Buffalo,Bills,Buffalo Bills,NFL
11.0,Indianapolis,Colts,Indianapolis Colts,NFL
15.0,Miami,Dolphins,Miami Dolphins,NFL
17.0,New,England Patriots,New England Patriots,NFL
20.0,New,York Jets,New York Jets,NFL
4.0,Cincinnati,Bengals,Cincinnati Bengals,NFL
5.0,Cleveland,Browns,Cleveland Browns,NFL
10.0,Tennessee,Titans,Tennessee Titans,NFL
30.0,Jacksonville,Jaguars,Jacksonville Jaguars,NFL
23.0,Pittsburgh,Steelers,Pittsburgh Steelers,NFL
7.0,Denver,Broncos,Denver Broncos,NFL
12.0,Kansas,City Chiefs,Kansas City Chiefs,NFL
13.0,Oakland,Raiders,Oakland Raiders,NFL
24.0,San,Diego Chargers,San Diego Chargers,NFL
26.0,Seattle,Seahawks,Seattle Seahawks,NFL
6.0,Dallas,Cowboys,Dallas Cowboys,NFL
19.0,New,York Giants,New York Giants,NFL
21.0,Philadelphia,Eagles,Philadelphia Eagles,NFL
22.0,Arizona,Cardinals,Arizona Cardinals,NFL
28.0,Washington,Redskins,Washington Redskins,NFL
3.0,Chicago,Bears,Chicago Bears,NFL
8.0,Detroit,Lions,Detroit Lions,NFL
9.0,Green,Bay Packers,Green Bay Packers,NFL
16.0,Minnesota,Vikings,Minnesota Vikings,NFL
27.0,Tampa,Bay Buccaneers,Tampa Bay Buccaneers,NFL
1.0,Atlanta,Falcons,Atlanta Falcons,NFL
29.0,Carolina,Panthers,Carolina Panthers,NFL
14.0,St.,Louis Rams,St. Louis Rams,NFL
18.0,New,Orleans Saints,New Orleans Saints,NFL
25.0,San,Francisco 49ers,San Francisco 49ers,NFL
33.0,Baltimore,Ravens,Baltimore Ravens,NFL
34.0,Houston,Texans,Houston Texans,NFL
,Kendrell,Bell,Kendrell Bell,NFL
,Marcus,Bell,Marcus Bell,NFL
,Myron,Bell,Myron Bell,NFL
,Jay,Bellamy,Jay Bellamy,NFL
,Jason,Belser,Jason Belser,NFL
,Buffalo,Bills,Buffalo Bills,NFL
,Indianapolis,Colts,Indianapolis Colts,NFL
,Miami,Dolphins,Miami Dolphins,NFL
,New,England Patriots,New England Patriots,NFL
,New,York Jets,New York Jets,NFL
,Cincinnati,Bengals,Cincinnati Bengals,NFL
,Cleveland,Browns,Cleveland Browns,NFL
,Tennessee,Titans,Tennessee Titans,NFL
,Jacksonville,Jaguars,Jacksonville Jaguars,NFL
,Pittsburgh,Steelers,Pittsburgh Steelers,NFL
,Denver,Broncos,Denver Broncos,NFL
,Kansas,City Chiefs,Kansas City Chiefs,NFL
,Oakland,Raiders,Oakland Raiders,NFL
,San,Diego Chargers,San Diego Chargers,NFL
,Seattle,Seahawks,Seattle Seahawks,NFL
,Dallas,Cowboys,Dallas Cowboys,NFL
,New,York Giants,New York Giants,NFL
,Philadelphia,Eagles,Philadelphia Eagles,NFL
,Arizona,Cardinals,Arizona Cardinals,NFL
,Washington,Redskins,Washington Redskins,NFL
,Chicago,Bears,Chicago Bears,NFL
,Detroit,Lions,Detroit Lions,NFL
,Green,Bay Packers,Green Bay Packers,NFL
,Minnesota,Vikings,Minnesota Vikings,NFL
,Tampa,Bay Buccaneers,Tampa Bay Buccaneers,NFL
,Atlanta,Falcons,Atlanta Falcons,NFL
,Carolina,Panthers,Carolina Panthers,NFL
,St.,Louis Rams,St. Louis Rams,NFL
,New,Orleans Saints,New Orleans Saints,NFL
,San,Francisco 49ers,San Francisco 49ers,NFL
,Baltimore,Ravens,Baltimore Ravens,NFL
,Houston,Texans,Houston Texans,NFL
,Bert,Berry,Bert Berry,NFL
,Jerome,Bettis,Jerome Bettis,NFL
,Steve,Beuerlein,Steve Beuerlein,NFL
,Tshimanga,Biakabutuka,Tshimanga Biakabutuka,NFL
,Josh,Bidwell,Josh Bidwell,NFL
,Buffalo,Bills,Buffalo Bills,NFL
,Buffalo,Bills,Buffalo Bills,NFL
,Avion,Black,Avion Black,NFL
,Clifton,Black,Clifton Black,NFL
,Michael,Black,Michael Black,NFL
,Robert,Blackmon,Robert Blackmon,NFL
,Will,Blackwell,Will Blackwell,NFL
,Derrick,Blaylock,Derrick Blaylock,NFL
8519.0,Onrea,Jones,Onrea Jones,NFL
8728.0,Felton,Huggins,Felton Huggins,NFL
9797.0,Connor,Hughes,Connor Hughes,NFL
8693.0,Jesse,Holley,Jesse Holley,NFL
23966.0,Chad,Hall,Chad Hall,NFL
9805.0,Ricky,Foley,Ricky Foley,NFL
25685.0,Isaako,Aaitui,Isaako Aaitui,NFL
,Kimble,Anders,Kimble Anders,NFL
9782.0,Dudley,Guice,Dudley Guice,NFL
24327.0,Joe,Tronzo,Joe Tronzo,NFL
9627.0,Jason,Chery,Jason Chery,NFL
24599.0,Brian,Jackson,Brian Jackson,NFL
24439.0,Kion,Wilson,Kion Wilson,NFL
24446.0,Isaiah,Greenhouse,Isaiah Greenhouse,NFL
24752.0,Maurice,Simpkins,Maurice Simpkins,NFL
9738.0,Paul,Pratt,Paul Pratt,NFL
24445.0,Barry,Turner,Barry Turner,NFL
9643.0,Ryan,Purvis,Ryan Purvis,NFL
8776.0,Richmond,McGee,Richmond McGee,NFL
9758.0,Josh,Mauga,Josh Mauga,NFL
9644.0,Emanuel,Cook,Emanuel Cook,NFL
24336.0,Vincent,Rey,Vincent Rey,NFL
24395.0,Kellen,Heard,Kellen Heard,NFL
24748.0,Derrick,Townsel,Derrick Townsel,NFL
24764.0,Isaiah,Trufant,Isaiah Trufant,NFL
25314.0,Jeff,Tarpinian,Jeff Tarpinian,NFL
,Cary,Blanchard,Cary Blanchard,NFL
9629.0,Mortty,Ivy,Mortty Ivy,NFL
25374.0,Chavis,Williams,Chavis Williams,NFL
25455.0,Stephen,Franklin,Stephen Franklin,NFL
,Chris,Boniol,Chris Boniol,NFL
9675.0,Rob,Myers,Rob Myers,NFL
25373.0,Josh,Victorian,Josh Victorian,NFL
549.0,John,Carney,John Carney,NFL
25204.0,Ricky,Lumpkin,Ricky Lumpkin,NFL
25291.0,Kyle,Nelson,Kyle Nelson,NFL
,Daryl,Carter,Daryl Carter,NFL
26623.0,Robert,Gill,Robert Gill,NFL
26298.0,Chase,Baker,Chase Baker,NFL
,Troy,Brown,Troy Brown,NFL
26922.0,Marcus,Cromartie,Marcus Cromartie,NFL
,Brad,Daluiso,Brad Daluiso,NFL
,Al,Delgreco,Al Delgreco,NFL
,Keith,Elias,Keith Elias,NFL
27517.0,Damaso,Munoz,Damaso Munoz,NFL
27853.0,Tenny,Palepoi,Tenny Palepoi,NFL
27425.0,Jordan,Gay,Jordan Gay,NFL
27100.0,Casey,Walker,Casey Walker,NFL
27870.0,Deandre,Coleman,Deandre Coleman,NFL
27011.0,Jumal,Rolle,Jumal Rolle,NFL
27848.0,Greg,Ducre,Greg Ducre,NFL
27218.0,Lowell,Rose,Lowell Rose,NFL
27981.0,Tramain,Jacobs,Tramain Jacobs,NFL
27158.0,Justin,Staples,Justin Staples,NFL
28192.0,Anthony,Denham,Anthony Denham,NFL
28076.0,Jerome,Smith,Jerome Smith,NFL
27934.0,Lawrence,Virgil,Lawrence Virgil,NFL
,Tedy,Bruschi,Tedy Bruschi,NFL
27898.0,Rakim,Cox,Rakim Cox,NFL
28830.0,Robenson,Therezie,Robenson Therezie,NFL
28863.0,Terrance,Plummer,Terrance Plummer,NFL
27918.0,Tony,Washington,Tony Washington,NFL
28966.0,Tevin,McDonald,Tevin McDonald,NFL
28788.0,Josh,Keyes,Josh Keyes,NFL
27985.0,Deji,Olatoye,Deji Olatoye,NFL
,Ronnie,Harris,Ronnie Harris,NFL
,Vaughn,Hebron,Vaughn Hebron,NFL
28938.0,Julian,Howsare,Julian Howsare,NFL
29963.0,Ryan,O'Malley,Ryan O'Malley,NFL
27881.0,D.J.,Tialavea,D.J. Tialavea,NFL
,Dialleo,Burks,Dialleo Burks,NFL
175.0,Plaxico,Burress,Plaxico Burress,NFL
,Michael,Husted,Michael Husted,NFL
,James,Jenkins,James Jenkins,NFL
,James,Jett,James Jett,NFL
,Norm,Johnson,Norm Johnson,NFL
,Charles,Jordan,Charles Jordan,NFL
211.0,Trung,Canidate,Trung Canidate,NFL
,Erik,Kramer,Erik Kramer,NFL
,Derek,Loville,Derek Loville,NFL
4627.0,Obafemi,Ayanbadejo,Obafemi Ayanbadejo,NFL
2674.0,Jamie,Martin,Jamie Martin,NFL
2634.0,Shane,Matthews,Shane Matthews,NFL
,Richie,Cunningham,Richie Cunningham,NFL
,Warren,Moon,Warren Moon,NFL
,Rob,Moore,Rob Moore,NFL
,Quincy,Carter,Quincy Carter,NFL
,Tom,Carter,Tom Carter,NFL
,Chad,Cascadden,Chad Cascadden,NFL
,Bernie,Parmalee,Bernie Parmalee,NFL
40.0,Frank,Chamberlin,Frank Chamberlin,NFL
,Chris,Chandler,Chris Chandler,NFL
,Eric,Chandler,Eric Chandler,NFL
34226.0,Marquan,McCall,Marquan McCall,NFL
34719.0,Josh,Ali,Josh Ali,NFL
33691.0,Nolan,Cooney,Nolan Cooney,NFL
,Dwight,Stone,Dwight Stone,NFL
,Jeff,Thomason,Jeff Thomason,NFL
,Mike,Tomczak,Mike Tomczak,NFL
34559.0,Samson,Nacua,Samson Nacua,NFL
41739.0,Jamie,Sheriff,Jamie Sheriff,NFL
,Steve,Walsh,Steve Walsh,NFL
,Derrik,Clark,Derrik Clark,NFL
,Desmond,Clark,Desmond Clark,NFL
190.0,Cameron,Cleeland,Cameron Cleeland,NFL
,Leslie,Shepherd,Leslie Shepherd,NFL
,Mike,Hollis,Mike Hollis,NFL
3328.0,Rod,Smith,Rod Smith,NFL
,Randy,Jordan,Randy Jordan,NFL
3193.0,Wayne,Chrebet,Wayne Chrebet,NFL
2620.0,Mack,Strong,Mack Strong,NFL
,Tony,Carter,Tony Carter,NFL
,Ron,Rivers,Ron Rivers,NFL
3005.0,Brian,Kozlowski,Brian Kozlowski,NFL
,James,McKnight,James McKnight,NFL
,Chris,Thomas,Chris Thomas,NFL
3082.0,Jeff,Wilkins,Jeff Wilkins,NFL
,James,Harris,James Harris,NFL
,Mike,a. Jones,Mike a. Jones,NFL
,John,Jurkovic,John Jurkovic,NFL
,George,Koonce,George Koonce,NFL
,Lonnie,Marts,Lonnie Marts,NFL
,Randall,Cunningham,Randall Cunningham,NFL
,Eric,Curry,Eric Curry,NFL
,Darren,Mickell,Darren Mickell,NFL
,Eric,Davis,Eric Davis,NFL
,John,Randle,John Randle,NFL
,Eugene,Robinson,Eugene Robinson,NFL
,Tony,Siragusa,Tony Siragusa,NFL
,Vinson,Smith,Vinson Smith,NFL
,Jessie,Tuggle,Jessie Tuggle,NFL
,Bernard,Whittington,Bernard Whittington,NFL
,Tim,Hauck,Tim Hauck,NFL
2633.0,Victor,Green,Victor Green,NFL
1211.0,Otis,Smith,Otis Smith,NFL
,Kwamie,Lassiter,Kwamie Lassiter,NFL
3025.0,Brent,Alexander,Brent Alexander,NFL
3001.0,Robert,Griffith,Robert Griffith,NFL
,Anthony,Marshall,Anthony Marshall,NFL
,Anthony,Dorsett,Anthony Dorsett,NFL
,Harald,Hasselbach,Harald Hasselbach,NFL
,Chris,Draft,Chris Draft,NFL
,Tyrone,Drakeford,Tyrone Drakeford,NFL
,D'marco,Farr,D'marco Farr,NFL
,Shawn,Price,Shawn Price,NFL
,Shane,Dronett,Shane Dronett,NFL
,Tito,Wooten,Tito Wooten,NFL
,Randy,Kirk,Randy Kirk,NFL
,Mike,Dumas,Mike Dumas,NFL
,Tom,McManus,Tom McManus,NFL
,Philadelphia,Eagles,Philadelphia Eagles,NFL
,Pellom,McDaniels,Pellom McDaniels,NFL
,J.J.,McCleskey,J.J. McCleskey,NFL
3051.0,Jay,Bellamy,Jay Bellamy,NFL
,Bernardo,Harris,Bernardo Harris,NFL
,Billy,Davis,Billy Davis,NFL
,Junior,Bryant,Junior Bryant,NFL
,Karim,Abdul-Jabbar,Karim Abdul-Jabbar,NFL
,Rick,Lyle,Rick Lyle,NFL
3769.0,Hollis,Thomas,Hollis Thomas,NFL
,Larry,Bowie,Larry Bowie,NFL
,Greg,Delong,Greg Delong,NFL
,Jermaine,Ross,Jermaine Ross,NFL
,Calvin,Jackson,Calvin Jackson,NFL
,Brian,Walker,Brian Walker,NFL
,Tim,Morabito,Tim Morabito,NFL
,Deon,Figures,Deon Figures,NFL
,Ron,Rice,Ron Rice,NFL
3081.0,Tyoka,Jackson,Tyoka Jackson,NFL
3771.0,Karl,Williams,Karl Williams,NFL
,Brian,Finneran,Brian Finneran,NFL
,Clif,Groce,Clif Groce,NFL
3710.0,Jeff,Gooch,Jeff Gooch,NFL
3090.0,Dwayne,Carswell,Dwayne Carswell,NFL
,Percy,Ellsworth,Percy Ellsworth,NFL
3453.0,Josh,Evans,Josh Evans,NFL
,Marquis,Walker,Marquis Walker,NFL
,Mark,Harris,Mark Harris,NFL
